2,100,7,100,1,"['01', '10']",1.0,"[0.2, 0.8]"
'0','1','00','01','10','11','000','001','010','100','011','101','110','111','0000','0001','0010','0100','1000','0011','0101','0110','1001','1010','1100','0111','1011','1101','1110','1111','00000','00001','00010','00100','01000','10000','00011','00101','00110','01001','01010','01100','10001','10010','10100','11000','00111','01011','01101','01110','10011','10101','10110','11001','11010','11100','01111','10111','11011','11101','11110','11111','000000','000001','000010','000100','001000','010000','100000','000011','000101','000110','001001','001010','001100','010001','010010','010100','011000','100001','100010','100100','101000','110000','000111','001011','001101','001110','010011','010101','010110','011001','011010','011100','100011','100101','100110','101001','101010','101100','110001','110010','110100','111000','001111','010111','011011','011101','011110','100111','101011','101101','101110','110011','110101','110110','111001','111010','111100','011111','101111','110111','111011','111101','111110','111111','0000000','0000001','0000010','0000100','0001000','0010000','0100000','1000000','0000011','0000101','0000110','0001001','0001010','0001100','0010001','0010010','0010100','0011000','0100001','0100010','0100100','0101000','0110000','1000001','1000010','1000100','1001000','1010000','1100000','0000111','0001011','0001101','0001110','0010011','0010101','0010110','0011001','0011010','0011100','0100011','0100101','0100110','0101001','0101010','0101100','0110001','0110010','0110100','0111000','1000011','1000101','1000110','1001001','1001010','1001100','1010001','1010010','1010100','1011000','1100001','1100010','1100100','1101000','1110000','0001111','0010111','0011011','0011101','0011110','0100111','0101011','0101101','0101110','0110011','0110101','0110110','0111001','0111010','0111100','1000111','1001011','1001101','1001110','1010011','1010101','1010110','1011001','1011010','1011100','1100011','1100101','1100110','1101001','1101010','1101100','1110001','1110010','1110100','1111000','0011111','0101111','0110111','0111011','0111101','0111110','1001111','1010111','1011011','1011101','1011110','1100111','1101011','1101101','1101110','1110011','1110101','1110110','1111001','1111010','1111100','0111111','1011111','1101111','1110111','1111011','1111101','1111110','1111111'
0.49787878787878787,0.50212121212121208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024242424242423843,0.0024242424242424121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
